"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Ireland","IRL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","254548495.543014","273655836.358965","298592504.293199","324824599.815461","388947515.662261","422304383.532263","444327164.13012","470819427.26067","463295369.238833","540186087.401721","717964089.96409","866676696.052127","1080018882.76947","1305859733.74494","1512394218.37599","1967001916.37631","1901682988.96122","2139632916.60942","2794063575.95892","3693190038.68472","4819302799.80579","4586558118.89973","4735180639.39191","4476877654.88891","4190778299.47072","4400891230.11577","6008846863.07758","6697629798.68914","6797967606.4787","6558023551.73568","8480368633.58082","9058514894.15642","10396028406.8069","9637094080.70706","10395257714.9588","11931666666.6667","12587287802.4194","13334730778.4145","13960205450.2635","14748759748.5617","14663519347.7059","16764832125.2796","20202335121.4003","26347203950.3386","31292412962.5031","33930288396.9655","37657875925.229","45544415001.3687","51683416434.7444","47586262295.082","41738257195.0819","43547085453.0246","39778466819.975","40426281367.6675","41481341647.5047","35709131245.578","37007191054.4576","40124392018.2207","45517175104.4324","",
"Iran, Islamic Rep.","IRN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","441628884.488449","463370613.861386","482394627.062706","547619816.50165","672634761.716172","890052059.405941","1006913856.10561","1152311672.60726","1358858105.61056","1629270868.64686","1909195638.28383","2565524102.9703","3297948621.78218","4678795521.32633","9740058793.34566","12344590771.0589","14585955158.432","16398422909.0806","18189908864.1362","17862741722.5967","19843191801.6067","21558579205.7681","23281068672.1451","25387620379.9239","24524297056.6473","28658015875.4403","31876441354.6702","19230685840.8667","18500499586.4472","14436464796.0177","13537713757.9802","","","9071295624.44444","10311776642.982","13741170714.8999","14891714526.2244","13206336896.0245","14390152102.4017","13452671230.1534","14172524682.1846","16331278175.0644","15071353299.0324","17534075472.6546","21353857010.4562","27346910205.8467","33196610503.6375","33158619234.6622","40821143574.3054","46301412781.3609","52625627395.0285","56147823745.6942","56642800689.6411","43174888041.98","44647250323.89","48987798862.9479","55817547548.5043","60971099470.9037","","",
"Iraq","IRQ","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","772052646.317558","910608203.677511","1045058576.14899","1404423902.27798","2650863528.61497","2854724009.48188","3918388079.91873","3638333897.73112","4687097866.57636","5575008465.96681","8300711141.21233","11670165932.9495","14968844221.1055","17611128980.3795","16047282084.2715","14254744290.7687","16895464779.6719","18249597941.4603","20135091669.3471","19266966870.3763","19755548407.8482","","","","","","","","","","","","","","9363460413.78551","9975129076.08696","10211451184.9293","16636401780.63","21908919519.7016","23519452991.453","26205764102.5641","31623558119.6581","36151464451.8661","49276157804.4597","42471355060.0343","40059766991.9979","39358969638.851","42567567567.5676","47431832593.532","",
"Iceland","ISL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","26760400.5743512","29530709.0085432","32532659.9203834","40040194.6783967","50050245.6735773","60232557.1309897","73754152.2534188","80183279.8383365","65469162.2836798","55139609.3916706","69875454.5454545","91892840.9090909","127682528.89191","169960057.694441","248075937.968984","235718802.86272","266578800.021957","355219490.119173","428360480.985578","502433323.87975","574099633.149908","603683231.361258","582840796.664373","504908899.157905","480428220.750496","527486914.476109","722038195.610181","1043729427.15605","1219243518.38936","1096205563.28868","1241164860.5616","1368721750.34706","1445058584.5386","1298959430.91451","1327209768.04433","1513407658.16944","1571216087.21805","1573756133.26695","1798597198.63638","1974060009.42831","2025449540.80594","1860783848.22724","2261219580.26089","2861213913.62161","3324563059.45005","3998086856.97592","4075376185.52294","4964560184.21669","4238755510.93318","3287616180.73349","3377647754.31072","3737962874.67495","3597942028.98965","3864157945.2982","4250512802.118","4057427404.07597","4723582432.63167","5742965561.67034","6099053734.03891","",
"Israel","ISR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","312500000","385500000","339000000","401333333.333333","431333333.333333","728333333.333333","861666666.666667","1199666666.66667","1364333333.33333","1639666666.66667","2558333333.33333","2287500000","2710750000","4634500000","6317250000","6437166666.66667","5846875000","6112000000","6177058823.52941","7345000000","8903313725.4902","9770789473.68421","9538419753.08642","9800989323.84342","10011364938.6085","8891889388.41293","9316663059.55101","12243334629.3741","14106816248.671","13304168597.3701","16058842277.5518","17926382958.1852","19063285876.9469","19202317267.9411","21623151240.4105","26368330388.8686","29417123664.5048","30260050240.6216","30072606194.5738","29853238036.5727","32119660853.9965","33306983213.2582","32489314238.6762","32997881293.7792","33319006537.2602","34433177485.126","36806184523.5424","41124658284.8519","49627396209.5875","47378319329.6544","53057255370.7901","58574599843.4601","58472833555.6432","66503722274.4069","70175125442.8195","67280205728.7424","71209162276.4001","79784480600.4812","","",
"Italy","ITA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","5744150759.74652","6342257910.67758","7341129271.83595","8943565879.91338","10104416830.8547","11465813260.7783","12213936946.2238","13037783871.2063","14210486851.8471","15404536016.8668","17042531908.3024","20483236891.3858","24710081341.3015","28658249418.7977","30964190235.189","36340241696.3227","34561416375.9014","40385621242.0452","51224353867.2142","64315964343.9758","78957580601.4018","76929820643.8426","76632211166.786","81220385262.6211","79383743553.0086","82651954264.2734","115088737888.037","150665782342.396","170254544629.575","175562398673.441","231476286683.904","245314514437.334","257744684053.417","206343864894.795","205394665706.052","204729585165.815","231941272430.669","220652569349.704","223672354187.577","220706371191.136","204177261838.953","214023266219.239","235058347449.652","297897291196.388","344490936180.78","362661360527.298","377485886337.975","417236517930.468","464527610956.496","450726590719.644","433945024248.584","446118935518.839","405307199529.022","418790619038.037","415680275113.247","345802585306.136","350252982666.606","364259566588.438","390355665856.463","",
"Jamaica","JAM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","50070978.5804284","54622847.5430491","61450790.9841803","67140697.1860563","72830603.3879322","79658406.8318633","87638247.2350553","101077050.538525","102484099.363975","123124924.997","164766590.663627","191042267.050913","256807817.589577","310505319.148936","424705752.942471","524804751.95248","618303816.96183","673633263.667363","530602136.84285","467475067.996374","542382395.868418","614685135.286853","723026832.828113","727771503.985095","390965811.098712","312740618.141259","392584632.516704","455173437.585434","549812356.520788","569247641.263099","598649805.122494","472324067.10311","","568299482.277977","504626013.817963","653833097.595474","878255033.557047","1128808786.25739","1286221009.5498","1200561224.4898","1254155060.35283","1308506944.44444","1427770910.5892","1336216122.90696","1308020867.29703","1592288000","1653156297.42033","1909747972.19003","2217062131.39487","1995797462.61894","2127894194.4349","2278008828.99628","2408795045.04504","2200218059.27247","2011302785.26505","1954658596.88006","1947562729.74269","1984753817.38859","","",
"Jordan","JOR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","572590361.445783","568478590.950501","767015706.806283","1122544122.54412","1141993957.70393","1381355932.20339","1355744680.85106","1303773065.27128","1390377113.13394","1347440446.02129","1618571428.57143","1733234859.67504","1614480363.34491","1076923076.92308","1000301340.9673","1089734175.35615","1162989114.44543","1238129600.23091","1410619722.34149","1585759132.42009","1698307475.31735","1851198871.65021","1928067700.98731","1955853314.5275","2005077574.04796","2056981664.31594","2174330042.31312","2363892806.7701","2430324400.56417","2458674188.99859","3107616361.07193","3525246826.51622","3698871650.21157","4564739069.11142","4643300423.13117","5266290550.07052","5374753173.48378","5594640338.50494","5969111424.54161","6113681241.18477","6117912552.8914","6313729196.05078","6546635825.10578","",
"Japan","JPN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","5079403724.8","5879750109.86667","6921779791.64444","8201536944.35556","9318847101.15556","10658035939.5556","12100237903.6444","13510744473.6","15586881262.9333","18059228319.2889","23632552813.6111","28557229624.239","38769632577.8229","53589733042.5242","65355331880.2051","78243708239.0599","86336014934.2865","105958317645.153","146381019783.151","152908791549.694","162099630944.232","178998602494.47","167900088607.244","184648587837.989","192571230093.991","199732702596.424","295109536090.121","357619566156.771","420992464399.614","414677264569.701","424363830999.534","487462761688.914","547103740743.285","651131587135.717","737458393586.399","837082020336.042","746724324801.364","688678239437.842","643755447640.393","753742533369.386","823646714393.753","754613100258.457","745952563243.692","808814535919.299","871683010915.678","861548274241.459","813334216113.081","810291838459.154","924931912402.827","1027163591788.4","1111040543176.9","1243054811576.7","1256301890697.5","1039689693073.66","977505441884.3","869907452308.974","979614478096.647","956035386130.726","","",
"Kazakhstan","KAZ","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4533228220.10291","3253130106.7984","2269967617.45008","2767256748.72302","2715905601.51907","2744291632.14582","2386487165.30751","1947008952.23233","2209084193.24578","2971574762.25979","2860186509.32416","3471118322.61636","5011849156.46709","6425572697.17038","8246893870.53947","11590025474.4431","13595689746.8977","13448363929.4981","16007389637.2705","20179260377.7909","23964769553.1897","24073676848.3631","23668607976.8204","21449401361.9371","15966640168.3423","17621328462.1826","","",
"Kenya","KEN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","86715965.2395585","95381961.7657591","100701959.633217","106287957.394047","138319944.553897","148119940.625529","159879935.911488","174159930.187295","205799917.50428","239679903.923352","260679895.505421","319759872.194537","371559851.428078","411658411.909865","506530579.295285","597287964.720689","606658663.198179","773268043.285094","1035011417.60807","1196739800.54874","1438777659.11424","1274164368.55945","1185535131.09263","1101467275.89352","1076185272.91556","1071194926.20723","1326176666.82238","1480082186.26934","1537873793.46485","1495649525.09099","1598096133.05889","1367112720.34579","1287378013.95545","832857194.580122","1083296164.53704","1342739034.56751","1828629657.05972","2037686568.43482","2290269304.10309","2031547275.41087","1912701590.40636","2074243506.17529","2245371693.13681","2702385577.23331","2874637822.10782","3256686268.51488","3705187737.16796","4675359787.03935","5626198946.73388","5632627469.23156","5667624177.74367","5878361640.70136","6986166680.0742","7790448301.20676","8535384692.37576","9017173821.15229","8952309456.53588","10010927281.3601","11352456006.3022","",
